,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
521,8535198,GAS,10,97792,45.0,3.0,,,35385,43582,18825,0 days 02:21:12.736000,0 days 02:21:56.318000,0 days 02:22:15.143000,,301.0,256.0,299.0,False,HARD,11.0,True,Alpine,0 days 02:20:37.406000,2023-09-24 06:21:38.815,1,10.0,False,,False,True
522,8632959,GAS,10,97761,46.0,3.0,,,35362,43633,18766,0 days 02:22:50.505000,0 days 02:23:34.138000,0 days 02:23:52.904000,274.0,300.0,256.0,300.0,False,HARD,12.0,True,Alpine,0 days 02:22:15.198000,2023-09-24 06:23:16.607,1,9.0,False,,False,True
523,8731025,GAS,10,98066,47.0,3.0,,,35510,43709,18847,0 days 02:24:28.414000,0 days 02:25:12.123000,0 days 02:25:30.970000,272.0,299.0,256.0,299.0,False,HARD,13.0,True,Alpine,0 days 02:23:52.959000,2023-09-24 06:24:54.368,1,9.0,False,,False,True
524,8829159,GAS,10,98134,48.0,3.0,,,35397,43806,18931,0 days 02:26:06.367000,0 days 02:26:50.173000,0 days 02:27:09.104000,273.0,298.0,256.0,298.0,False,HARD,14.0,True,Alpine,0 days 02:25:31.025000,2023-09-24 06:26:32.434,1,9.0,False,,False,True
525,8927136,GAS,10,97977,49.0,3.0,,,35445,43702,18830,0 days 02:27:44.549000,0 days 02:28:28.251000,0 days 02:28:47.081000,272.0,299.0,256.0,298.0,False,HARD,15.0,True,Alpine,0 days 02:27:09.159000,2023-09-24 06:28:10.568,1,9.0,False,,False,True
526,9025285,GAS,10,98149,50.0,3.0,,,35634,43658,18857,0 days 02:29:22.715000,0 days 02:30:06.373000,0 days 02:30:25.230000,273.0,299.0,256.0,299.0,False,HARD,16.0,True,Alpine,0 days 02:28:47.136000,2023-09-24 06:29:48.545,1,9.0,False,,False,True
527,9123234,GAS,10,97949,51.0,3.0,,,35429,43700,18820,0 days 02:31:00.659000,0 days 02:31:44.359000,0 days 02:32:03.179000,,300.0,255.0,299.0,False,HARD,17.0,True,Alpine,0 days 02:30:25.285000,2023-09-24 06:31:26.694,1,9.0,False,,False,True
528,9221476,GAS,10,98242,52.0,3.0,,,35424,43798,19020,0 days 02:32:38.603000,0 days 02:33:22.401000,0 days 02:33:41.421000,,299.0,255.0,298.0,False,HARD,18.0,True,Alpine,0 days 02:32:03.234000,2023-09-24 06:33:04.643,1,9.0,False,,False,True
529,9325743,GAS,10,104267,53.0,3.0,,,35862,43945,24460,0 days 02:34:17.283000,0 days 02:35:01.228000,0 days 02:35:25.688000,272.0,298.0,147.0,300.0,False,HARD,19.0,True,Alpine,0 days 02:33:41.476000,2023-09-24 06:34:42.885,1,10.0,False,,False,True
530,3920813,LAW,40,136700,1.0,1.0,,,-1,66413,29288,,0 days 01:04:51.514000,0 days 01:05:20.811000,277.0,183.0,163.0,158.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,10.0,False,,False,False
531,4081256,LAW,40,-1,2.0,1.0,,,61199,70010,29241,0 days 01:06:22.138000,0 days 01:07:32.043000,0 days 01:08:01.245000,157.0,241.0,220.0,162.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:05:20.813000,2023-09-24 05:06:22.222,4,10.0,False,,False,False
532,4249050,LAW,40,-1,3.0,1.0,,,65156,72894,29694,0 days 01:09:06.510000,0 days 01:10:19.383000,0 days 01:10:49.039000,155.0,240.0,158.0,171.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:08:01.256000,2023-09-24 05:09:02.665,4,9.0,False,,False,False
533,4414076,LAW,40,-1,4.0,1.0,,,57611,63312,44137,0 days 01:11:46.648000,0 days 01:12:49.959000,0 days 01:13:34.177000,192.0,105.0,253.0,68.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:10:49.050000,2023-09-24 05:11:50.459,41,9.0,False,,False,False
534,4513548,LAW,40,99472,5.0,1.0,,,36379,43964,19129,0 days 01:14:10.444000,0 days 01:14:54.408000,0 days 01:15:13.537000,275.0,296.0,255.0,297.0,True,SOFT,5.0,True,AlphaTauri,0 days 01:13:34.076000,2023-09-24 05:14:35.485,1,9.0,False,,False,True
535,4613473,LAW,40,99925,6.0,1.0,,,36685,44196,19044,0 days 01:15:50.222000,0 days 01:16:34.418000,0 days 01:16:53.462000,272.0,297.0,251.0,298.0,False,SOFT,6.0,True,AlphaTauri,0 days 01:15:13.548000,2023-09-24 05:16:14.957,1,9.0,False,,False,True
536,4713422,LAW,40,99949,7.0,1.0,,,36624,44231,19094,0 days 01:17:30.086000,0 days 01:18:14.317000,0 days 01:18:33.411000,273.0,296.0,252.0,298.0,False,SOFT,7.0,True,AlphaTauri,0 days 01:16:53.473000,2023-09-24 05:17:54.882,1,9.0,False,,False,True
537,4813233,LAW,40,99811,8.0,1.0,,,36446,44270,19095,0 days 01:19:09.857000,0 days 01:19:54.127000,0 days 01:20:13.222000,269.0,296.0,251.0,300.0,False,SOFT,8.0,True,AlphaTauri,0 days 01:18:33.422000,2023-09-24 05:19:34.831,1,9.0,False,,False,True
538,4913478,LAW,40,100245,9.0,1.0,,,36735,44346,19164,0 days 01:20:49.957000,0 days 01:21:34.303000,0 days 01:21:53.467000,273.0,295.0,251.0,297.0,False,SOFT,9.0,True,AlphaTauri,0 days 01:20:13.233000,2023-09-24 05:21:14.642,1,9.0,False,,False,True
539,5015909,LAW,40,102431,10.0,1.0,,0 days 01:23:34.604000,36416,44352,21663,0 days 01:22:29.883000,0 days 01:23:14.235000,0 days 01:23:35.898000,269.0,297.0,,295.0,False,SOFT,10.0,True,AlphaTauri,0 days 01:21:53.478000,2023-09-24 05:22:54.887,1,10.0,False,,False,False
540,5134477,LAW,40,118568,11.0,2.0,0 days 01:23:57.635000,,55841,43841,18886,0 days 01:24:31.739000,0 days 01:25:15.580000,0 days 01:25:34.466000,273.0,297.0,253.0,296.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:23:35.909000,2023-09-24 05:24:37.318,1,16.0,False,,False,False
541,5233689,LAW,40,99212,12.0,2.0,,,36097,44140,18975,0 days 01:26:10.563000,0 days 01:26:54.703000,0 days 01:27:13.678000,,300.0,258.0,298.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:25:34.477000,2023-09-24 05:26:35.886,12,14.0,False,,False,True
542,5342651,LAW,40,108962,13.0,2.0,,,36178,44514,28270,0 days 01:27:49.856000,0 days 01:28:34.370000,0 days 01:29:02.640000,,299.0,227.0,155.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 01:27:13.689000,2023-09-24 05:28:15.098,16,14.0,False,,False,False
543,5453210,LAW,40,110559,14.0,2.0,,,45940,45404,19215,0 days 01:29:48.580000,0 days 01:30:33.984000,0 days 01:30:53.199000,209.0,297.0,252.0,298.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 01:29:02.651000,2023-09-24 05:30:04.060,671,13.0,False,,False,False
544,5553081,LAW,40,99871,15.0,2.0,,,36367,44365,19139,0 days 01:31:29.566000,0 days 01:32:13.931000,0 days 01:32:33.070000,271.0,297.0,252.0,298.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:30:53.210000,2023-09-24 05:31:54.619,1,12.0,False,,False,True
545,5652796,LAW,40,99715,16.0,2.0,,,36244,44346,19125,0 days 01:33:09.314000,0 days 01:33:53.660000,0 days 01:34:12.785000,273.0,297.0,253.0,299.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:32:33.081000,2023-09-24 05:33:34.490,1,12.0,False,,False,True
546,5753188,LAW,40,100392,17.0,2.0,,,36778,44490,19124,0 days 01:34:49.563000,0 days 01:35:34.053000,0 days 01:35:53.177000,275.0,298.0,254.0,298.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:34:12.796000,2023-09-24 05:35:14.205,1,12.0,False,,False,True
547,5853467,LAW,40,100279,18.0,2.0,,,36404,44601,19274,0 days 01:36:29.581000,0 days 01:37:14.182000,0 days 01:37:33.456000,271.0,298.0,253.0,296.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 01:35:53.188000,2023-09-24 05:36:54.597,1,12.0,False,,False,True
548,5953645,LAW,40,100178,19.0,2.0,,,36420,44660,19098,0 days 01:38:09.876000,0 days 01:38:54.536000,0 days 01:39:13.634000,273.0,298.0,254.0,302.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 01:37:33.467000,2023-09-24 05:38:34.876,1,11.0,False,,False,True
549,6054231,LAW,40,100586,20.0,2.0,,,36678,44660,19248,0 days 01:39:50.312000,0 days 01:40:34.972000,0 days 01:40:54.220000,,298.0,254.0,300.0,False,MEDIUM,10.0,True,AlphaTauri,0 days 01:39:13.645000,2023-09-24 05:40:15.054,1,11.0,False,,False,True
550,6155246,LAW,40,101015,21.0,2.0,,,36903,44796,19316,0 days 01:41:31.123000,0 days 01:42:15.919000,0 days 01:42:35.235000,272.0,297.0,252.0,295.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 01:40:54.231000,2023-09-24 05:41:55.640,1,11.0,False,,False,True
551,6256055,LAW,40,100809,22.0,2.0,,,36762,44799,19248,0 days 01:43:11.997000,0 days 01:43:56.796000,0 days 01:44:16.044000,270.0,297.0,253.0,295.0,False,MEDIUM,12.0,True,AlphaTauri,0 days 01:42:35.246000,2023-09-24 05:43:36.655,1,11.0,False,,False,True
552,6357620,LAW,40,101565,23.0,2.0,,,37636,44712,19217,0 days 01:44:53.680000,0 days 01:45:38.392000,0 days 01:45:57.609000,274.0,298.0,253.0,297.0,False,MEDIUM,13.0,True,AlphaTauri,0 days 01:44:16.055000,2023-09-24 05:45:17.464,1,12.0,False,,False,True
553,6458216,LAW,40,100596,24.0,2.0,,,36573,44753,19270,0 days 01:46:34.182000,0 days 01:47:18.935000,0 days 01:47:38.205000,270.0,298.0,252.0,295.0,False,MEDIUM,14.0,True,AlphaTauri,0 days 01:45:57.620000,2023-09-24 05:46:59.029,1,12.0,False,,False,True
554,6561071,LAW,40,102855,25.0,2.0,,0 days 01:49:19.779000,36560,44689,21606,0 days 01:48:14.765000,0 days 01:48:59.454000,0 days 01:49:21.060000,,297.0,,297.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 01:47:38.216000,2023-09-24 05:48:39.625,1,12.0,False,,False,False
555,6679898,LAW,40,118827,26.0,3.0,0 days 01:49:43.357000,,56178,43733,18916,0 days 01:50:17.238000,0 days 01:51:00.971000,0 days 01:51:19.887000,274.0,296.0,254.0,292.0,False,HARD,1.0,True,AlphaTauri,0 days 01:49:21.071000,2023-09-24 05:50:22.480,1,15.0,False,,False,False
556,6778565,LAW,40,98667,27.0,3.0,,,35781,43885,19001,0 days 01:51:55.668000,0 days 01:52:39.553000,0 days 01:52:58.554000,271.0,297.0,254.0,296.0,True,HARD,2.0,True,AlphaTauri,0 days 01:51:19.898000,2023-09-24 05:52:21.307,1,15.0,False,,False,True
557,6877397,LAW,40,98832,28.0,3.0,,,35817,43951,19064,0 days 01:53:34.371000,0 days 01:54:18.322000,0 days 01:54:37.386000,275.0,298.0,254.0,298.0,False,HARD,3.0,True,AlphaTauri,0 days 01:52:58.565000,2023-09-24 05:53:59.974,1,15.0,False,,False,True
558,6976521,LAW,40,99124,29.0,3.0,,,35933,44231,18960,0 days 01:55:13.319000,0 days 01:55:57.550000,0 days 01:56:16.510000,274.0,299.0,261.0,301.0,False,HARD,4.0,True,AlphaTauri,0 days 01:54:37.397000,2023-09-24 05:55:38.806,1,15.0,False,,False,True
559,7075340,LAW,40,98819,30.0,3.0,,,35704,44072,19043,0 days 01:56:52.214000,0 days 01:57:36.286000,0 days 01:57:55.329000,273.0,296.0,254.0,295.0,False,HARD,5.0,True,AlphaTauri,0 days 01:56:16.521000,2023-09-24 05:57:17.930,1,13.0,False,,False,True
560,7174667,LAW,40,99327,31.0,3.0,,,36074,44125,19128,0 days 01:58:31.403000,0 days 01:59:15.528000,0 days 01:59:34.656000,275.0,296.0,253.0,292.0,False,HARD,6.0,True,AlphaTauri,0 days 01:57:55.340000,2023-09-24 05:58:56.749,1,12.0,False,,False,True
561,7273469,LAW,40,98802,32.0,3.0,,,35855,43941,19006,0 days 02:00:10.511000,0 days 02:00:54.452000,0 days 02:01:13.458000,274.0,295.0,254.0,295.0,False,HARD,7.0,True,AlphaTauri,0 days 01:59:34.667000,2023-09-24 06:00:36.076,1,12.0,False,,False,True
562,7372111,LAW,40,98642,33.0,3.0,,,35646,44010,18986,0 days 02:01:49.104000,0 days 02:02:33.114000,0 days 02:02:52.100000,276.0,296.0,254.0,294.0,True,HARD,8.0,True,AlphaTauri,0 days 02:01:13.469000,2023-09-24 06:02:14.878,1,12.0,False,,False,True
563,7470508,LAW,40,98397,34.0,3.0,,,35585,43932,18880,0 days 02:03:27.685000,0 days 02:04:11.617000,0 days 02:04:30.497000,275.0,297.0,254.0,295.0,True,HARD,9.0,True,AlphaTauri,0 days 02:02:52.111000,2023-09-24 06:03:53.520,1,12.0,False,,False,True
564,7568877,LAW,40,98369,35.0,3.0,,,35545,43915,18909,0 days 02:05:06.042000,0 days 02:05:49.957000,0 days 02:06:08.866000,276.0,296.0,255.0,295.0,True,HARD,10.0,True,AlphaTauri,0 days 02:04:30.508000,2023-09-24 06:05:31.917,1,12.0,False,,False,True
565,7667145,LAW,40,98268,36.0,3.0,,,35520,43873,18875,0 days 02:06:44.386000,0 days 02:07:28.259000,0 days 02:07:47.134000,277.0,296.0,255.0,296.0,True,HARD,11.0,True,AlphaTauri,0 days 02:06:08.877000,2023-09-24 06:07:10.286,1,12.0,False,,False,True
566,7765634,LAW,40,98489,37.0,3.0,,,35684,43853,18952,0 days 02:08:22.818000,0 days 02:09:06.671000,0 days 02:09:25.623000,,296.0,254.0,296.0,False,HARD,12.0,True,AlphaTauri,0 days 02:07:47.145000,2023-09-24 06:08:48.554,1,12.0,False,,False,True
567,7863977,LAW,40,98343,38.0,3.0,,,35429,43892,19022,0 days 02:10:01.052000,0 days 02:10:44.944000,0 days 02:11:03.966000,,296.0,254.0,296.0,False,HARD,13.0,True,AlphaTauri,0 days 02:09:25.634000,2023-09-24 06:10:27.043,1,11.0,False,,False,True
568,7962455,LAW,40,98478,39.0,3.0,,,35533,43898,19047,0 days 02:11:39.499000,0 days 02:12:23.397000,0 days 02:12:42.444000,276.0,295.0,255.0,294.0,False,HARD,14.0,True,AlphaTauri,0 days 02:11:03.977000,2023-09-24 06:12:05.386,1,11.0,False,,False,True
569,8060878,LAW,40,98423,40.0,3.0,,,35593,43812,19018,0 days 02:13:18.037000,0 days 02:14:01.849000,0 days 02:14:20.867000,,294.0,254.0,295.0,False,HARD,15.0,True,AlphaTauri,0 days 02:12:42.455000,2023-09-24 06:13:43.864,1,11.0,False,,False,True
570,8159390,LAW,40,98512,41.0,3.0,,,35693,43895,18924,0 days 02:14:56.560000,0 days 02:15:40.455000,0 days 02:15:59.379000,,295.0,255.0,294.0,False,HARD,16.0,True,AlphaTauri,0 days 02:14:20.878000,2023-09-24 06:15:22.287,1,11.0,False,,False,True
571,8258033,LAW,40,98643,42.0,3.0,,,35740,43864,19039,0 days 02:16:35.119000,0 days 02:17:18.983000,0 days 02:17:38.022000,277.0,294.0,254.0,294.0,False,HARD,17.0,True,AlphaTauri,0 days 02:15:59.390000,2023-09-24 06:17:00.799,1,11.0,False,,False,True
572,8356729,LAW,40,98696,43.0,3.0,,,35703,43923,19070,0 days 02:18:13.725000,0 days 02:18:57.648000,0 days 02:19:16.718000,,296.0,254.0,294.0,False,HARD,18.0,True,AlphaTauri,0 days 02:17:38.033000,2023-09-24 06:18:39.442,1,11.0,False,,False,True
573,8455529,LAW,40,98800,44.0,3.0,,,35754,44010,19036,0 days 02:19:52.472000,0 days 02:20:36.482000,0 days 02:20:55.518000,,294.0,254.0,294.0,False,HARD,19.0,True,AlphaTauri,0 days 02:19:16.729000,2023-09-24 06:20:18.138,1,11.0,False,,False,True
574,8554112,LAW,40,98583,45.0,3.0,,,35661,43819,19103,0 days 02:21:31.179000,0 days 02:22:14.998000,0 days 02:22:34.101000,278.0,294.0,254.0,293.0,False,HARD,20.0,True,AlphaTauri,0 days 02:20:55.529000,2023-09-24 06:21:56.938,1,11.0,False,,False,True
575,8652775,LAW,40,98663,46.0,3.0,,,35811,43879,18973,0 days 02:23:09.912000,0 days 02:23:53.791000,0 days 02:24:12.764000,277.0,294.0,255.0,294.0,False,HARD,21.0,True,AlphaTauri,0 days 02:22:34.112000,2023-09-24 06:23:35.521,1,11.0,False,,False,True
576,8751440,LAW,40,98665,47.0,3.0,,,35625,43947,19093,0 days 02:24:48.389000,0 days 02:25:32.336000,0 days 02:25:51.429000,276.0,294.0,256.0,290.0,False,HARD,22.0,True,AlphaTauri,0 days 02:24:12.775000,2023-09-24 06:25:14.184,1,11.0,False,,False,True
577,8850113,LAW,40,98673,48.0,3.0,,,35685,43888,19100,0 days 02:26:27.114000,0 days 02:27:11.002000,0 days 02:27:30.102000,275.0,294.0,255.0,289.0,False,HARD,23.0,True,AlphaTauri,0 days 02:25:51.440000,2023-09-24 06:26:52.849,1,11.0,False,,False,True
578,8948461,LAW,40,98348,49.0,3.0,,,35497,43840,19011,0 days 02:28:05.599000,0 days 02:28:49.439000,0 days 02:29:08.450000,,295.0,257.0,292.0,False,HARD,24.0,True,AlphaTauri,0 days 02:27:30.113000,2023-09-24 06:28:31.522,1,11.0,False,,False,True
579,9046728,LAW,40,98267,50.0,3.0,,,35550,43726,18991,0 days 02:29:44,0 days 02:30:27.726000,0 days 02:30:46.717000,,295.0,256.0,291.0,True,HARD,25.0,True,AlphaTauri,0 days 02:29:08.461000,2023-09-24 06:30:09.870,1,11.0,False,,False,True
580,9145243,LAW,40,98515,51.0,3.0,,,35536,43940,19039,0 days 02:31:22.253000,0 days 02:32:06.193000,0 days 02:32:25.232000,277.0,295.0,256.0,291.0,False,HARD,26.0,True,AlphaTauri,0 days 02:30:46.728000,2023-09-24 06:31:48.137,1,11.0,False,,False,True
581,9245632,LAW,40,100389,52.0,3.0,,,37320,43938,19131,0 days 02:33:02.552000,0 days 02:33:46.490000,0 days 02:34:05.621000,276.0,298.0,254.0,298.0,False,HARD,27.0,True,AlphaTauri,0 days 02:32:25.243000,2023-09-24 06:33:26.652,1,11.0,False,,False,True
582,3922444,TSU,22,138243,1.0,1.0,,,-1,67530,29748,,0 days 01:04:52.655000,0 days 01:05:22.482000,273.0,173.0,151.0,158.0,False,SOFT,4.0,False,AlphaTauri,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,11.0,False,,False,False
583,4084194,TSU,22,-1,2.0,1.0,,,61048,70762,29954,0 days 01:06:23.466000,0 days 01:07:34.199000,0 days 01:08:04.230000,211.0,209.0,172.0,134.0,False,SOFT,5.0,False,AlphaTauri,0 days 01:05:22.444000,2023-09-24 05:06:23.853,4,11.0,False,,False,False
584,4251361,TSU,22,-1,3.0,1.0,,,64666,72158,30374,0 days 01:09:08.822000,0 days 01:10:20.962000,0 days 01:10:51.320000,,208.0,135.0,132.0,False,SOFT,6.0,False,AlphaTauri,0 days 01:08:04.194000,2023-09-24 05:09:05.603,4,10.0,False,,False,False
585,4414596,TSU,22,-1,4.0,1.0,,,57594,62831,42812,0 days 01:11:49.022000,0 days 01:12:51.771000,0 days 01:13:34.692000,150.0,98.0,255.0,70.0,False,SOFT,7.0,False,AlphaTauri,0 days 01:10:51.361000,2023-09-24 05:11:52.770,41,10.0,False,,False,False
586,4514981,TSU,22,100385,5.0,1.0,,,36720,44408,19257,0 days 01:14:11.275000,0 days 01:14:55.683000,0 days 01:15:14.940000,274.0,295.0,254.0,299.0,True,SOFT,8.0,False,AlphaTauri,0 days 01:13:34.596000,2023-09-24 05:14:36.005,1,10.0,False,,False,True
587,4614947,TSU,22,99966,6.0,1.0,,,36466,44340,19160,0 days 01:15:51.406000,0 days 01:16:35.746000,0 days 01:16:54.906000,270.0,296.0,252.0,299.0,True,SOFT,9.0,False,AlphaTauri,0 days 01:15:14.981000,2023-09-24 05:16:16.390,1,10.0,False,,False,True
588,4714888,TSU,22,99941,7.0,1.0,,,36672,44345,18924,0 days 01:17:31.578000,0 days 01:18:15.923000,0 days 01:18:34.847000,268.0,296.0,254.0,299.0,True,SOFT,10.0,False,AlphaTauri,0 days 01:16:54.947000,2023-09-24 05:17:56.356,1,10.0,False,,False,True
589,4815003,TSU,22,100115,8.0,1.0,,,36474,44479,19162,0 days 01:19:11.321000,0 days 01:19:55.800000,0 days 01:20:14.962000,270.0,296.0,253.0,300.0,False,SOFT,11.0,False,AlphaTauri,0 days 01:18:34.888000,2023-09-24 05:19:36.297,1,10.0,False,,False,True
590,4917399,TSU,22,102396,9.0,1.0,,0 days 01:21:56.152000,36529,44429,21438,0 days 01:20:51.491000,0 days 01:21:35.920000,0 days 01:21:57.358000,271.0,296.0,,300.0,False,SOFT,12.0,False,AlphaTauri,0 days 01:20:15.003000,2023-09-24 05:21:16.412,1,12.0,False,,False,False
591,5034779,TSU,22,117380,10.0,2.0,0 days 01:22:18.949000,,55004,43567,18809,0 days 01:22:52.362000,0 days 01:23:35.929000,0 days 01:23:54.738000,267.0,295.0,253.0,294.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:21:57.399000,2023-09-24 05:22:58.808,1,17.0,False,,False,False
592,5133516,TSU,22,98737,11.0,2.0,,,35784,43929,19024,0 days 01:24:30.522000,0 days 01:25:14.451000,0 days 01:25:33.475000,272.0,294.0,252.0,296.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:23:54.779000,2023-09-24 05:24:56.188,1,15.0,False,,False,True
593,5232989,TSU,22,99473,12.0,2.0,,,36044,44485,18944,0 days 01:26:09.519000,0 days 01:26:54.004000,0 days 01:27:12.948000,274.0,297.0,257.0,294.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 01:25:33.516000,2023-09-24 05:26:34.925,12,13.0,False,,False,True
594,5340265,TSU,22,107276,13.0,2.0,,,35911,44521,26844,0 days 01:27:48.859000,0 days 01:28:33.380000,0 days 01:29:00.224000,273.0,297.0,177.0,139.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 01:27:12.989000,2023-09-24 05:28:14.398,16,13.0,False,,False,False
595,5451838,TSU,22,111573,14.0,2.0,,,46903,45517,19153,0 days 01:29:47.127000,0 days 01:30:32.644000,0 days 01:30:51.797000,207.0,294.0,252.0,295.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:29:00.265000,2023-09-24 05:30:01.674,671,12.0,False,,False,False
596,5551522,TSU,22,99684,15.0,2.0,,,36281,44284,19119,0 days 01:31:28.078000,0 days 01:32:12.362000,0 days 01:32:31.481000,271.0,295.0,252.0,295.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:30:51.838000,2023-09-24 05:31:53.247,1,11.0,False,,False,True
597,5651396,TSU,22,99874,16.0,2.0,,,36223,44491,19160,0 days 01:33:07.704000,0 days 01:33:52.195000,0 days 01:34:11.355000,272.0,294.0,253.0,295.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:32:31.522000,2023-09-24 05:33:32.931,1,11.0,False,,False,True
598,5752060,TSU,22,100664,17.0,2.0,,,37038,44517,19109,0 days 01:34:48.393000,0 days 01:35:32.910000,0 days 01:35:52.019000,271.0,296.0,253.0,298.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 01:34:11.396000,2023-09-24 05:35:12.805,1,11.0,False,,False,True
599,5852202,TSU,22,100142,18.0,2.0,,,36406,44505,19231,0 days 01:36:28.425000,0 days 01:37:12.930000,0 days 01:37:32.161000,273.0,295.0,252.0,297.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 01:35:52.060000,2023-09-24 05:36:53.469,1,11.0,False,,False,True
600,5952418,TSU,22,100216,19.0,2.0,,,36323,44655,19238,0 days 01:38:08.484000,0 days 01:38:53.139000,0 days 01:39:12.377000,272.0,295.0,252.0,298.0,False,MEDIUM,10.0,True,AlphaTauri,0 days 01:37:32.202000,2023-09-24 05:38:33.611,1,10.0,False,,False,True
601,6052905,TSU,22,100487,20.0,2.0,,,36611,44654,19222,0 days 01:39:48.988000,0 days 01:40:33.642000,0 days 01:40:52.864000,273.0,295.0,252.0,297.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 01:39:12.418000,2023-09-24 05:40:13.827,1,10.0,False,,False,True
602,6153397,TSU,22,100492,21.0,2.0,,,36675,44632,19185,0 days 01:41:29.539000,0 days 01:42:14.171000,0 days 01:42:33.356000,271.0,295.0,252.0,297.0,False,MEDIUM,12.0,True,AlphaTauri,0 days 01:40:52.905000,2023-09-24 05:41:54.314,1,10.0,False,,False,True
603,6254048,TSU,22,100651,22.0,2.0,,,36574,44801,19276,0 days 01:43:09.930000,0 days 01:43:54.731000,0 days 01:44:14.007000,273.0,295.0,251.0,296.0,False,MEDIUM,13.0,True,AlphaTauri,0 days 01:42:33.397000,2023-09-24 05:43:34.806,1,10.0,False,,False,True
604,6354809,TSU,22,100761,23.0,2.0,,,36465,44967,19329,0 days 01:44:50.472000,0 days 01:45:35.439000,0 days 01:45:54.768000,,295.0,252.0,297.0,False,MEDIUM,14.0,True,AlphaTauri,0 days 01:44:14.048000,2023-09-24 05:45:15.457,1,10.0,False,,False,True
605,6456048,TSU,22,101239,24.0,2.0,,,37135,44781,19323,0 days 01:46:31.903000,0 days 01:47:16.684000,0 days 01:47:36.007000,,296.0,252.0,299.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 01:45:54.809000,2023-09-24 05:46:56.218,1,11.0,False,,False,True
606,6556397,TSU,22,100349,25.0,2.0,,,36638,44528,19183,0 days 01:48:12.645000,0 days 01:48:57.173000,0 days 01:49:16.356000,,296.0,253.0,298.0,False,MEDIUM,16.0,True,AlphaTauri,0 days 01:47:36.048000,2023-09-24 05:48:37.457,1,11.0,False,,False,True
607,6657069,TSU,22,100672,26.0,2.0,,,36619,44759,19294,0 days 01:49:52.975000,0 days 01:50:37.734000,0 days 01:50:57.028000,,296.0,252.0,297.0,False,MEDIUM,17.0,True,AlphaTauri,0 days 01:49:16.397000,2023-09-24 05:50:17.806,1,10.0,False,,False,True
608,6757555,TSU,22,100486,27.0,2.0,,,36611,44624,19251,0 days 01:51:33.639000,0 days 01:52:18.263000,0 days 01:52:37.514000,,294.0,252.0,297.0,False,MEDIUM,18.0,True,AlphaTauri,0 days 01:50:57.069000,2023-09-24 05:51:58.478,1,10.0,False,,False,True
609,6858133,TSU,22,100578,28.0,2.0,,,36614,44722,19242,0 days 01:53:14.128000,0 days 01:53:58.850000,0 days 01:54:18.092000,272.0,295.0,252.0,297.0,False,MEDIUM,19.0,True,AlphaTauri,0 days 01:52:37.555000,2023-09-24 05:53:38.964,1,10.0,False,,False,True
